uq_problem_idx,num_steps,judge_probability,solved,generated_tokens
algebra_85,5,0.6961495876312256,1,9
algebra_85,6,0.6751202344894409,1,9
algebra_85,7,0.7702900171279907,1,9
algebra_85,8,0.566565215587616,1,9
algebra_85,9,0.6312956213951111,1,9
algebra_85,10,0.6079323291778564,1,9
algebra_85,11,0.634640634059906,1,9
algebra_85,12,0.5751518607139587,1,10
algebra_86,1,0.961205005645752,1,22
algebra_86,2,0.9779837727546692,1,15
algebra_86,3,0.9887924790382384,1,11
algebra_86,4,0.9886875152587892,1,6
algebra_86,5,0.987472414970398,1,7
algebra_87,1,0.9927135109901428,1,19
algebra_87,2,0.9904532432556152,1,14
algebra_87,3,0.9951876401901244,1,16
algebra_87,4,0.9898498058319092,1,10
algebra_87,5,0.8024418950080872,1,10
algebra_87,6,0.9022034406661988,1,10
algebra_88,1,0.9580895900726318,1,10
algebra_88,2,0.9741831421852112,1,9
algebra_88,3,0.9658542275428772,1,9
algebra_88,4,0.9519404768943788,1,13
algebra_88,5,0.980465054512024,1,7
algebra_88,6,0.9687923192977904,1,8
algebra_88,7,0.9530561566352844,1,9
algebra_88,8,0.9439775347709656,1,9
algebra_88,9,0.8071882724761963,1,9
algebra_88,10,0.7827150821685791,1,7
algebra_88,11,0.8203345537185669,1,5
algebra_88,12,0.8523219227790833,1,5
algebra_89,1,0.9957634210586548,1,15
algebra_89,2,0.9874798655509948,1,15
algebra_89,3,0.9768646359443665,1,12
algebra_89,4,0.9612039923667908,1,17
algebra_89,5,0.2686033248901367,1,14
algebra_89,6,0.3714282512664795,1,18
algebra_89,7,0.2512516975402832,1,13
algebra_90,1,0.9871397614479064,1,9
algebra_90,2,0.9847391843795776,1,12
algebra_90,3,0.9811856150627136,1,13
algebra_90,4,0.958821415901184,1,14
algebra_90,5,0.940652072429657,1,8
algebra_90,6,0.9544904232025146,1,10
algebra_90,7,0.958341658115387,1,8
algebra_90,8,0.9445208311080932,1,11
algebra_90,9,0.8435112237930298,1,15
algebra_90,10,0.9100804328918456,1,12
algebra_91,1,0.7857186198234558,0,22
algebra_91,2,0.6052113175392151,0,19
algebra_91,3,0.5925776958465576,0,5
algebra_91,4,0.4898800253868103,0,14
algebra_91,5,0.4768742024898529,0,7
algebra_91,6,0.4312005341053009,0,5
algebra_91,7,0.4449142813682556,0,5
algebra_91,8,0.3752833604812622,0,9
algebra_91,9,0.4141197800636291,0,9
algebra_91,10,0.4140443801879883,0,10
algebra_91,11,0.3560945391654968,0,7
algebra_91,12,0.3235207796096802,0,7
algebra_91,13,0.3311024010181427,0,19
algebra_91,14,0.3132236003875732,0,5
algebra_91,15,0.2727590501308441,0,9
algebra_91,16,0.2980155348777771,0,7
algebra_91,17,0.341334581375122,0,7
algebra_92,1,0.978733777999878,1,12
algebra_92,2,0.9752156734466552,1,9
algebra_92,3,0.9727129340171814,1,7
algebra_92,4,0.9681260585784912,1,6
algebra_92,5,0.9765007495880128,1,8
algebra_93,1,0.9740340113639832,1,13
algebra_93,2,0.974361538887024,1,12
algebra_93,3,0.963485300540924,1,15
algebra_93,4,0.9734511375427246,1,12
algebra_93,5,0.9763068556785583,1,12
algebra_93,6,0.9686510562896729,1,15
algebra_93,7,0.965659201145172,1,16
algebra_93,8,0.934111475944519,1,14
algebra_93,9,0.9778684973716736,1,8
algebra_93,10,0.9584493041038512,1,15
algebra_93,11,0.933298885822296,1,15
algebra_93,12,0.9565871953964232,1,13
algebra_93,13,0.7631102204322815,1,18
algebra_94,1,0.982571542263031,1,11
algebra_94,2,0.9563107490539552,1,11
algebra_94,3,0.890592098236084,1,10
algebra_94,4,0.9316889643669128,1,10
algebra_94,5,0.7068307399749756,1,6
algebra_95,1,0.8485431671142578,0,20
algebra_95,2,0.8183140754699707,0,25
algebra_95,3,0.8055405020713806,0,14
algebra_95,4,0.8078117370605469,0,18
algebra_95,5,0.7895197868347168,0,10
algebra_95,6,0.7816540598869324,0,21
algebra_95,7,0.7849746346473694,0,8
algebra_95,8,0.8007601499557495,0,10
algebra_95,9,0.7033648490905762,0,6
algebra_95,10,0.3936659097671509,0,7
algebra_95,11,0.4376878440380096,0,20
algebra_95,12,0.4916751682758331,0,11
algebra_96,1,0.9718634486198424,1,11
algebra_96,2,0.9828267097473145,1,16
algebra_96,3,0.9672961831092834,1,14
algebra_96,4,0.8733916282653809,1,18
algebra_97,1,0.9690621495246888,1,9
algebra_97,2,0.9894228577613832,1,9
algebra_97,3,0.9442753791809082,1,8
algebra_97,4,0.9227774143218994,1,12
algebra_97,5,0.9440845847129822,1,13
algebra_97,6,0.9507744908332824,1,7
algebra_97,7,0.9268534779548644,1,7
algebra_97,8,0.9369829893112184,1,5
algebra_97,9,0.8817424178123474,1,7
algebra_97,10,0.850252628326416,1,7
algebra_97,11,0.9008023142814636,1,8
algebra_98,1,0.8858445882797241,0,20
algebra_98,2,0.8559565544128418,0,8
algebra_98,3,0.7044965624809265,0,8
algebra_98,4,0.5777266025543213,0,8
algebra_98,5,0.5796830058097839,0,8
algebra_98,6,0.3702605068683624,0,15
algebra_98,7,0.3399127721786499,0,17
algebra_99,1,0.9860365390777588,1,12
algebra_99,2,0.982752561569214,1,10
algebra_99,3,0.9656940698623656,1,12
algebra_99,4,0.8055267333984375,1,16
algebra_99,5,0.7566737532615662,1,12
algebra_99,6,0.6148733496665955,1,16
algebra_99,7,0.5971702337265015,1,12
algebra_100,1,0.9983919262886048,1,10
algebra_100,2,0.9980005621910096,1,13
algebra_100,3,0.9967522621154784,1,14
algebra_100,4,0.9963874816894532,1,18
algebra_100,5,0.9917578101158142,1,10
algebra_101,1,0.9608450531959534,1,13
algebra_101,2,0.9592689871788024,1,5
algebra_101,3,0.96273535490036,1,5
algebra_101,4,0.7625677585601807,1,11
algebra_101,5,0.7899736166000366,1,5
algebra_101,6,0.889613151550293,1,13
algebra_101,7,0.7893500924110413,1,5
algebra_101,8,0.7323115468025208,1,5
algebra_101,9,0.7236128449440002,1,11
algebra_101,10,0.7506691813468933,1,5
algebra_101,11,0.702089786529541,1,6
algebra_101,12,0.5963780283927917,1,9
algebra_101,13,0.6075717210769653,1,7
algebra_102,1,0.999582827091217,1,7
algebra_102,2,0.9997392296791076,1,7
algebra_102,3,0.9991280436515808,1,7
algebra_102,4,0.9971399307250975,1,5
algebra_102,5,0.998016357421875,1,7
algebra_103,1,0.8044673800468445,1,12
algebra_103,2,0.704193115234375,1,7
algebra_103,3,0.5258905291557312,1,10
algebra_103,4,0.4136645197868347,1,10
algebra_103,5,0.4569260776042938,1,9
algebra_103,6,0.5285462141036987,1,9
algebra_104,1,0.8376625180244446,0,8
algebra_104,2,0.9288743138313292,0,9
algebra_104,3,0.922392189502716,0,7
algebra_104,4,0.8949652910232544,0,4
algebra_104,5,0.877074122428894,0,7
algebra_104,6,0.8653178811073303,0,7
algebra_104,7,0.841551661491394,0,5
algebra_104,8,0.1199519038200378,0,6
algebra_105,1,0.9986120462417604,1,11
algebra_105,2,0.9969369173049928,1,13
algebra_105,3,0.9896346926689148,1,14
algebra_105,4,0.991999626159668,1,8
algebra_105,5,0.9954383969306946,1,8
algebra_105,6,0.9962980151176452,1,6
algebra_105,7,0.9933323264122008,1,10
algebra_105,8,0.9936406016349792,1,13
algebra_106,1,0.7852963805198669,0,12
algebra_106,2,0.7548052072525024,0,19
algebra_106,3,0.6809084415435791,0,15
algebra_106,4,0.7650099396705627,0,20
algebra_106,5,0.764400064945221,0,12
algebra_107,1,0.856617271900177,1,8
algebra_107,2,0.8648272156715393,1,11
algebra_107,3,0.7385357618331909,1,10
algebra_107,4,0.7180228233337402,1,8
algebra_107,5,0.7897158265113831,1,11
algebra_107,6,0.7066318988800049,1,9
algebra_107,7,0.7017150521278381,1,8
algebra_107,8,0.7134916186332703,1,11
algebra_107,9,0.6484846472740173,1,9
algebra_107,10,0.6585191488265991,1,8
algebra_107,11,0.6807824373245239,1,11
algebra_107,12,0.6452443599700928,1,9
algebra_107,13,0.6766670346260071,1,8
algebra_107,14,0.6543410420417786,1,11
algebra_107,15,0.5836631655693054,1,9
algebra_107,16,0.5906053781509399,1,8
algebra_107,17,0.4347809255123138,1,18
algebra_108,1,0.9843695163726808,1,15
algebra_108,2,0.9927005767822266,1,12
algebra_108,3,0.98478901386261,1,12
algebra_108,4,0.9280402660369872,1,7
algebra_108,5,0.7132291793823242,1,7
algebra_108,6,0.6562870740890503,1,10
algebra_109,1,0.9051603674888612,1,14
algebra_109,2,0.898826539516449,1,9
algebra_109,3,0.7859799265861511,1,16
algebra_109,4,0.7071930766105652,1,13
algebra_109,5,0.7346303462982178,1,14
algebra_109,6,0.6584938764572144,1,8
algebra_109,7,0.6058036088943481,1,6
algebra_109,8,0.4367168247699737,1,8
algebra_109,9,0.4124936461448669,1,11
algebra_110,1,0.9817381501197816,1,13
algebra_110,2,0.9216025471687316,1,7
algebra_110,3,0.8801666498184204,1,6
algebra_110,4,0.843580961227417,1,5
algebra_111,1,0.9872023463249208,1,18
algebra_111,2,0.9817237854003906,1,9
algebra_111,3,0.9671726822853088,1,9
algebra_111,4,0.9712867140769958,1,5
algebra_111,5,0.9821106791496276,1,5
algebra_111,6,0.9630423188209534,1,14
algebra_111,7,0.9355780482292176,1,7
algebra_111,8,0.9424974322319032,1,7
algebra_111,9,0.9644303917884828,1,5
algebra_112,1,0.996713399887085,1,15
algebra_112,2,0.9930626749992372,1,5
algebra_112,3,0.986536979675293,1,7
algebra_112,4,0.9926544427871704,1,7
algebra_112,5,0.9849204421043396,1,5
algebra_112,6,0.9875026345252992,1,7
algebra_112,7,0.9889455437660216,1,7
algebra_112,8,0.983510971069336,1,9
algebra_112,9,0.977900207042694,1,7
algebra_113,1,0.9116023778915404,1,15
algebra_113,2,0.88731449842453,1,6
algebra_113,3,0.8302842378616333,1,7
algebra_113,4,0.7076770067214966,1,6
algebra_113,5,0.603495180606842,1,5
algebra_113,6,0.5323747992515564,1,5
algebra_114,1,0.9968298077583312,1,22
algebra_114,2,0.997730314731598,1,15
algebra_114,3,0.9958220720291138,1,5
algebra_114,4,0.9941966533660888,1,15
algebra_114,5,0.9964176416397096,1,5
algebra_114,6,0.9935879707336426,1,12
algebra_114,7,0.9798430800437928,1,7
algebra_115,1,0.9969071745872498,1,9
algebra_115,2,0.9974217414855956,1,8
algebra_115,3,0.9929701685905457,1,12
algebra_115,4,0.6316790580749512,1,12
algebra_115,5,0.4216616153717041,1,15
algebra_115,6,0.6343026161193848,1,11
algebra_115,7,0.6417206525802612,1,10
algebra_115,8,0.5847436189651489,1,8
algebra_116,1,0.8981759548187256,1,8
algebra_116,2,0.8448114991188049,1,10
algebra_116,3,0.8024887442588806,1,7
algebra_116,4,0.7715108394622803,1,5
algebra_116,5,0.8541213274002075,1,10
algebra_116,6,0.838697075843811,1,7
algebra_116,7,0.8491442799568176,1,6
algebra_116,8,0.8674948811531067,1,6
algebra_116,9,0.8719441294670105,1,6
algebra_117,1,0.7939265966415405,0,8
algebra_117,2,0.5440354943275452,0,7
algebra_117,3,0.4720902144908905,0,7
algebra_117,4,0.4798997640609741,0,7
algebra_117,5,0.5908755660057068,0,7
algebra_117,6,0.6084745526313782,0,8
algebra_117,7,0.5376108884811401,0,9
algebra_117,8,0.4185419082641601,0,6
algebra_117,9,0.5054514408111572,0,8
algebra_117,10,0.4881942570209503,0,9
algebra_117,11,0.4658867418766022,0,10
algebra_118,1,0.995461881160736,1,17
algebra_118,2,0.981979489326477,1,6
algebra_118,3,0.9290679097175598,1,6
algebra_118,4,0.8369295001029968,1,5
algebra_118,5,0.2542752623558044,1,12
algebra_118,6,0.2496554851531982,1,5
algebra_118,7,0.2135203182697296,1,6
algebra_119,1,0.9321950674057008,0,19
algebra_119,2,0.8331823348999023,0,16
algebra_119,3,0.8759543299674988,0,15
algebra_119,4,0.863091230392456,0,15
algebra_119,5,0.8477679491043091,0,13
algebra_119,6,0.8403891921043396,0,10
algebra_119,7,0.8028086423873901,0,8
algebra_120,1,0.9694464206695556,1,19
algebra_120,2,0.985716700553894,1,12
algebra_120,3,0.9831607937812804,1,12
algebra_120,4,0.984346091747284,1,9
algebra_120,5,0.9771686792373656,1,12
algebra_121,1,0.4047344326972961,0,12
algebra_121,2,0.3924373388290405,0,28
algebra_121,3,0.5676660537719727,0,10
algebra_121,4,0.4437091946601867,0,3
algebra_121,5,0.4274868071079254,0,16
algebra_121,6,0.3721450567245483,0,15
algebra_121,7,0.2924887239933014,0,10
algebra_121,8,0.2754345238208771,0,15
algebra_122,1,0.965936839580536,1,12
algebra_122,2,0.9644860625267028,1,15
algebra_122,3,0.9697188138961792,1,8
algebra_122,4,0.9808924794197084,1,9
algebra_122,5,0.6820681095123291,1,12
algebra_122,6,0.664008617401123,1,8
algebra_122,7,0.7462589740753174,1,9
algebra_122,8,0.764022707939148,1,12
algebra_122,9,0.7009455561637878,1,8
algebra_122,10,0.810845136642456,1,6
algebra_123,1,0.9899832010269164,0,17
algebra_123,2,0.9658626317977904,0,15
algebra_123,3,0.6735839247703552,0,7
algebra_123,4,0.5117733478546143,0,5
algebra_123,5,0.5719930529594421,0,10
algebra_123,6,0.6175117492675781,0,17
algebra_123,7,0.5889436602592468,0,7
algebra_124,1,0.9122694730758668,1,13
algebra_124,2,0.899071216583252,1,14
algebra_124,3,0.4718995988368988,1,8
algebra_124,4,0.538174569606781,1,15
algebra_124,5,0.3893211185932159,1,14
algebra_124,6,0.3523389101028442,1,14
algebra_124,7,0.3448539972305298,1,11
algebra_125,1,0.9611027836799622,1,11
algebra_125,2,0.8656430244445801,1,11
algebra_125,3,0.8605491518974304,1,11
algebra_125,4,0.8484981060028076,1,18
algebra_125,5,0.7937524914741516,1,25
algebra_125,6,0.7210171222686768,1,26
algebra_125,7,0.5560492873191833,1,12
algebra_125,8,0.5843883752822876,1,16
algebra_125,9,0.5811424851417542,1,12
algebra_125,10,0.4847183227539062,1,7
algebra_125,11,0.494320660829544,1,9
algebra_125,12,0.4037670493125915,1,9
algebra_125,13,0.2666880190372467,1,9
algebra_125,14,0.2484180629253387,1,9
algebra_125,15,0.2909619808197021,1,10
algebra_126,1,0.9983977675437928,1,14
algebra_126,2,0.9971141815185548,1,10
algebra_126,3,0.994674801826477,1,10
algebra_127,1,0.979474663734436,1,12
algebra_127,2,0.9803406000137328,1,11
algebra_127,3,0.9755350351333618,1,5
algebra_127,4,0.9647611379623412,1,5
algebra_127,5,0.7145941853523254,1,12
algebra_127,6,0.5247695446014404,1,6
algebra_128,1,0.9043209552764891,1,28
algebra_128,2,0.9503441452980042,1,15
algebra_128,3,0.9359883069992064,1,12
algebra_128,4,0.8981406092643738,1,6
algebra_129,1,0.7043202519416809,0,8
algebra_129,2,0.4650458395481109,0,11
algebra_129,3,0.5796657800674438,0,11
algebra_129,4,0.5011944770812988,0,11
algebra_129,5,0.5544676184654236,0,10
algebra_129,6,0.5553843379020691,0,10
algebra_129,7,0.6251006722450256,0,12
algebra_129,8,0.4116858839988708,0,16
algebra_129,9,0.4376695454120636,0,10
algebra_129,10,0.4555680453777313,0,9
algebra_129,11,0.4678597748279571,0,7
algebra_129,12,0.4590444266796112,0,7
algebra_129,13,0.4300084710121155,0,10
algebra_129,14,0.3074027001857757,0,7
algebra_130,1,0.887092113494873,1,15
algebra_130,2,0.8282314538955688,1,6
algebra_130,3,0.8090471029281616,1,7
algebra_130,4,0.7544188499450684,1,7
algebra_130,5,0.6899388432502747,1,7
algebra_130,6,0.7574700117111206,1,7
algebra_130,7,0.792593777179718,1,11
algebra_130,8,0.7885052561759949,1,11
algebra_130,9,0.7580340504646301,1,4
algebra_130,10,0.6116878390312195,1,19
algebra_130,11,0.6520830988883972,1,19
algebra_130,12,0.6761376857757568,1,9
algebra_130,13,0.4510369598865509,1,16
algebra_131,1,0.8647770285606384,1,17
algebra_131,2,0.8195697665214539,1,10
algebra_131,3,0.880302369594574,1,10
algebra_131,4,0.7904908061027527,1,9
algebra_131,5,0.635487973690033,1,13
algebra_131,6,0.5638517737388611,1,7
algebra_131,7,0.418423980474472,1,19
algebra_131,8,0.4808695912361145,1,16
algebra_131,9,0.4201148450374603,1,9
algebra_131,10,0.3718701303005218,1,5
algebra_131,11,0.4426078200340271,1,5
algebra_131,12,0.5786221623420715,1,19
algebra_131,13,0.5635998845100403,1,11
algebra_132,1,0.9962013363838196,1,9
algebra_132,2,0.9864328503608704,1,6
algebra_132,3,0.907468318939209,1,6
algebra_132,4,0.8747512102127075,1,5
algebra_132,5,0.7629833221435547,1,6
algebra_132,6,0.7842971086502075,1,5
algebra_132,7,0.7211207151412964,1,4
algebra_132,8,0.6949512362480164,1,3
algebra_132,9,0.698070228099823,1,6
algebra_133,1,0.9392754435539246,0,8
algebra_133,2,0.9374107718467712,0,11
algebra_133,3,0.9622412919998168,0,11
algebra_133,4,0.9650076627731324,0,11
algebra_133,5,0.8192239999771118,0,11
algebra_134,1,0.9721843004226683,0,17
algebra_134,2,0.917056679725647,0,18
algebra_134,3,0.8759300708770752,0,12
algebra_134,4,0.8501761555671692,0,10
algebra_134,5,0.7567046880722046,0,14
algebra_134,6,0.8096039891242981,0,12
algebra_134,7,0.6998012065887451,0,17
algebra_134,8,0.6668570041656494,0,17
algebra_134,9,0.6326650381088257,0,8
algebra_134,10,0.6618101596832275,0,8
algebra_135,1,0.9255337715148926,1,10
algebra_135,2,0.7497720718383789,1,18
algebra_135,3,0.6985082030296326,1,23
algebra_135,4,0.6912946701049805,1,14
algebra_135,5,0.3220293819904327,1,12
algebra_135,6,0.4070410430431366,1,9
algebra_135,7,0.3380284607410431,1,5
algebra_136,1,0.9912766218185424,1,12
algebra_136,2,0.97459477186203,1,8
algebra_136,3,0.9625740051269532,1,11
algebra_136,4,0.8537206649780273,1,13
algebra_136,5,0.8270620703697205,1,11
algebra_136,6,0.7899242043495178,1,14
algebra_136,7,0.7638394236564636,1,3
algebra_136,8,0.6677390933036804,1,8
algebra_136,9,0.5753769278526306,1,19
algebra_136,10,0.5969371199607849,1,9
algebra_136,11,0.4471453130245209,1,7
algebra_137,1,0.9904699325561525,1,16
algebra_137,2,0.9748265743255616,1,18
algebra_137,3,0.9058454632759094,1,14
algebra_137,4,0.7745816707611084,1,13
algebra_137,5,0.7452654838562012,1,14
algebra_137,6,0.8110220432281494,1,13
algebra_137,7,0.7701104283332825,1,13
algebra_137,8,0.7650664448738098,1,11
algebra_138,1,0.7324711084365845,1,11
algebra_138,2,0.5585273504257202,1,11
algebra_138,3,0.664263904094696,1,9
algebra_138,4,0.6210795640945435,1,7
algebra_138,5,0.5732846260070801,1,22
algebra_138,6,0.5062953233718872,1,6
algebra_139,1,0.964033842086792,1,16
algebra_139,2,0.8659437298774719,1,11
algebra_139,3,0.8930139541625977,1,7
algebra_139,4,0.910114288330078,1,7
algebra_139,5,0.6965948343276978,1,11
algebra_139,6,0.6537411212921143,1,7
algebra_139,7,0.5882319211959839,1,3
algebra_140,1,0.9933586716651917,1,6
algebra_140,2,0.9826948046684264,1,7
algebra_140,3,0.9713592529296876,1,11
algebra_140,4,0.9409940242767334,1,11
algebra_140,5,0.929080069065094,1,11
algebra_140,6,0.9531668424606324,1,11
algebra_140,7,0.9682083129882812,1,11
algebra_140,8,0.966202437877655,1,11
algebra_140,9,0.9805221557617188,1,13
algebra_141,1,0.9775416254997252,1,10
algebra_141,2,0.9095199704170228,1,6
algebra_141,3,0.8503455519676208,1,11
algebra_141,4,0.7832724452018738,1,19
algebra_141,5,0.657697319984436,1,27
algebra_141,6,0.5717208385467529,1,14
algebra_141,7,0.7936771512031555,1,26
algebra_141,8,0.6152747273445129,1,27
algebra_141,9,0.7052152156829834,1,8
algebra_142,1,0.9437626600265504,1,7
algebra_142,2,0.9396657943725586,1,5
algebra_142,3,0.9193062782287598,1,5
algebra_142,4,0.9095564484596252,1,10
algebra_142,5,0.92659991979599,1,15
algebra_142,6,0.8675779700279236,1,10
algebra_142,7,0.8320205807685852,1,11
algebra_142,8,0.806339681148529,1,6
algebra_142,9,0.7538915872573853,1,11
algebra_143,1,0.7984781861305237,1,12
algebra_143,2,0.6120153069496155,1,12
algebra_143,3,0.6093775033950806,1,11
algebra_143,4,0.6547438502311707,1,14
algebra_143,5,0.5604974627494812,1,6
algebra_143,6,0.3684878051280975,1,5
algebra_143,7,0.283130943775177,1,10
algebra_143,8,0.3206758499145508,1,10
algebra_143,9,0.2815950214862823,1,6
algebra_144,1,0.9846251010894777,1,16
algebra_144,2,0.7827633619308472,1,13
algebra_144,3,0.7919860482215881,1,10
algebra_144,4,0.7515738010406494,1,3
algebra_144,5,0.7204562425613403,1,8
algebra_144,6,0.6875967979431152,1,3
algebra_145,1,0.9989680051803588,1,17
algebra_145,2,0.9994598031044006,1,10
algebra_145,3,0.995890200138092,1,5
algebra_146,1,0.8182445764541626,1,14
algebra_146,2,0.8646790981292725,1,9
algebra_146,3,0.8967137336730957,1,14
algebra_146,4,0.9050105810165404,1,12
algebra_146,5,0.9545407295227052,1,8
algebra_146,6,0.9227518439292908,1,12
algebra_146,7,0.9386391639709472,1,10
algebra_147,1,0.5069175362586975,1,12
algebra_147,2,0.5693621635437012,1,7
algebra_147,3,0.7179158329963684,1,7
algebra_147,4,0.732941746711731,1,15
algebra_147,5,0.6486702561378479,1,12
algebra_147,6,0.6153407096862793,1,9
algebra_147,7,0.4655303359031677,1,10
algebra_147,8,0.367978423833847,1,9
algebra_147,9,0.4072505235671997,1,12
algebra_147,10,0.4762689471244812,1,10
algebra_147,11,0.4632574021816253,1,8
algebra_147,12,0.3067289888858795,1,5
algebra_147,13,0.3579137325286865,1,5
algebra_147,14,0.274474024772644,1,7
algebra_148,1,0.9990556836128236,1,12
algebra_148,2,0.9982159733772278,1,13
algebra_148,3,0.99855238199234,1,10
algebra_148,4,0.993484914302826,1,9
algebra_148,5,0.9947340488433838,1,9
algebra_149,1,0.9779240489006042,1,9
algebra_149,2,0.933269739151001,1,5
algebra_149,3,0.9614014029502868,1,8
algebra_149,4,0.9501590132713318,1,5
algebra_149,5,0.5685585141181946,1,10
algebra_149,6,0.6261973977088928,1,7
algebra_150,1,0.8960298299789429,0,13
algebra_150,2,0.9027369022369384,0,10
algebra_150,3,0.8947055339813232,0,13
algebra_150,4,0.6002144813537598,0,14
algebra_150,5,0.5386026501655579,0,16
algebra_150,6,0.5543088316917419,0,13
algebra_150,7,0.5375838875770569,0,15
algebra_150,8,0.5323030948638916,0,19
algebra_150,9,0.6101717352867126,0,10
algebra_150,10,0.6002679467201233,0,10
algebra_150,11,0.4605400264263153,0,7
algebra_151,1,0.9466969966888428,0,22
algebra_151,2,0.7926385402679443,0,18
algebra_151,3,0.4100450277328491,0,7
algebra_151,4,0.5279635190963745,0,12
algebra_151,5,0.5300017595291138,0,6
algebra_151,6,0.5396333932876587,0,5
algebra_151,7,0.423510193824768,0,10
algebra_151,8,0.3652921617031097,0,8
algebra_151,9,0.3360045850276947,0,20
algebra_151,10,0.3753061592578888,0,8
